Test: [140/457]	Time 1.806 (1.941)	Loss 7.1868 (6.9625)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [180/457]	Time 2.462 (1.991)	Loss 5.7844 (7.1512)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [240/457]	Time 2.731 (2.028)	Loss 12.7859 (7.7894)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [320/457]	Time 2.007 (2.037)	Loss 7.3904 (7.9276)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [380/457]	Time 1.548 (2.025)	Loss 6.2516 (7.3023)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.333)
Test: [420/457]	Time 1.665 (2.007)	Loss 3.3198 (7.1658)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.242)
Testing Results: Prec@1 0.588 Prec@5 3.529 Loss 6.94707
Best Prec@1: 0.588

Epoch: [3][20/1333], lr: 0.0002500	Time 2.273 (2.124)	Loss 3.0959 (3.3149)	Loss_h 3.6452 (4.0955)	Prec@1 0.000 (0.000)	
Epoch: [3][60/1333], lr: 0.0002500	Time 1.692 (2.036)	Loss 5.7872 (3.0557)	Loss_h 4.6758 (4.5052)	Prec@1 0.000 (19.048)	
Epoch: [3][220/1333], lr: 0.0002500	Time 2.074 (2.010)	Loss 5.0380 (2.7001)	Loss_h 7.8176 (3.9178)	Prec@1 0.000 (28.571)	
Epoch: [3][260/1333], lr: 0.0002500	Time 2.000 (2.007)	Loss 3.6061 (2.9508)	Loss_h 4.6936 (4.2754)	Prec@1 0.000 (24.176)	
Epoch: [3][300/1333], lr: 0.0002500	Time 1.751 (2.053)	Loss 2.5676 (2.7899)	Loss_h 4.0762 (4.3410)	Prec@1 0.000 (30.000)	
Epoch: [3][320/1333], lr: 0.0002500	Time 3.054 (2.064)	Loss 1.8767 (2.7959)	Loss_h 3.7625 (4.3366)	Prec@1 0.000 (29.464)	
Epoch: [3][420/1333], lr: 0.0002500	Time 2.251 (2.044)	Loss 0.0002 (2.4587)	Loss_h 4.7001 (4.0998)	Prec@1 100.000 (37.162)	
Epoch: [3][460/1333], lr: 0.0002500	Time 1.887 (2.037)	Loss 3.3917 (2.4060)	Loss_h 3.3502 (4.0636)	Prec@1 0.000 (38.365)	
Epoch: [3][480/1333], lr: 0.0002500	Time 1.575 (2.023)	Loss 1.1369 (2.3554)	Loss_h 2.2417 (4.0442)	Prec@1 100.000 (39.053)	
Epoch: [3][500/1333], lr: 0.0002500	Time 1.544 (2.030)	Loss 0.5334 (2.2405)	Loss_h 4.7850 (4.0131)	Prec@1 100.000 (42.541)	
Epoch: [3][600/1333], lr: 0.0002500	Time 1.882 (2.035)	Loss 5.3407 (2.1547)	Loss_h 3.1365 (4.1730)	Prec@1 0.000 (44.934)	
